TreeDepth,PID,Process,VadNodeCount,Error
0,4,System,5,
0,124,Registry,86,
0,452,smss.exe,23,
0,636,csrss.exe,157,
0,716,csrss.exe,122,
0,768,winlogon.exe,85,
0,792,wininit.exe,65,
0,868,services.exe,63,
0,888,WerFault.exe,0,
0,908,lsass.exe,157,
0,516,fontdrvhost.ex,48,
0,508,fontdrvhost.ex,48,
0,816,svchost.exe,166,
0,1048,svchost.exe,90,
0,1092,svchost.exe,78,
0,1100,svchost.exe,221,
0,1224,dwm.exe,268,
0,1384,svchost.exe,86,
0,1544,svchost.exe,82,
0,1612,svchost.exe,81,
0,1680,svchost.exe,89,
0,1740,svchost.exe,52,
0,1748,svchost.exe,53,
0,1756,svchost.exe,77,
0,1764,svchost.exe,71,
0,1772,svchost.exe,68,
0,1780,svchost.exe,54,
0,1904,svchost.exe,70,
0,1912,svchost.exe,95,
0,1920,svchost.exe,55,
0,1944,svchost.exe,121,
0,1088,svchost.exe,75,
0,1532,svchost.exe,73,
0,1524,svchost.exe,72,
0,2064,MemCompression,2044,
0,2128,svchost.exe,97,
0,2160,svchost.exe,73,
0,2400,svchost.exe,72,
0,2500,svchost.exe,81,
0,2508,svchost.exe,61,
0,2516,svchost.exe,77,
0,2652,svchost.exe,80,
0,2708,svchost.exe,82,
0,2772,svchost.exe,82,
0,3032,spoolsv.exe,130,
0,3040,svchost.exe,58,
0,2764,svchost.exe,116,
0,788,svchost.exe,77,
0,3252,svchost.exe,193,
0,3260,svchost.exe,108,
0,3268,svchost.exe,127,
0,3276,svchost.exe,53,
0,3312,svchost.exe,119,
0,3320,svchost.exe,117,
0,3444,MsMpEng.exe,1944,
0,3464,vm3dservice.ex,71,
0,3576,MpDefenderCore,112,
0,3608,svchost.exe,90,
0,3792,VGAuthService.,93,
0,3820,svchost.exe,85,
0,3908,vmtoolsd.exe,168,
0,3952,vm3dservice.ex,83,
0,4084,svchost.exe,64,
0,1376,svchost.exe,79,
0,4372,AggregatorHost,68,
0,4528,svchost.exe,71,
0,4564,svchost.exe,84,
0,5056,dllhost.exe,115,
0,4232,msdtc.exe,109,
0,2012,svchost.exe,132,
0,4940,svchost.exe,119,
0,4260,svchost.exe,98,
0,3304,WmiPrvSE.exe,131,
0,2480,svchost.exe,76,
0,3552,NisSrv.exe,73,
0,1356,svchost.exe,139,
0,5000,svchost.exe,139,
0,1460,svchost.exe,123,
0,2944,svchost.exe,83,
0,2196,svchost.exe,95,
0,3064,svchost.exe,160,
0,2936,svchost.exe,101,
0,3472,SearchIndexer.,142,
0,3208,sihost.exe,180,
0,5156,svchost.exe,135,
0,5208,svchost.exe,54,
0,5236,svchost.exe,138,
0,5304,taskhostw.exe,194,
0,5328,MicrosoftEdgeU,110,
0,6028,userinit.exe,0,
0,6052,explorer.exe,559,
0,6104,ShellHost.exe,152,
0,5136,svchost.exe,82,
0,3308,CrossDeviceRes,173,
0,6256,svchost.exe,106,
0,6860,SearchHost.exe,295,
0,6872,StartMenuExper,362,
0,6928,RuntimeBroker.,170,
0,6936,Widgets.exe,257,
0,6960,svchost.exe,116,
0,7104,WidgetService.,132,
0,6428,msedgewebview2,321,
0,7224,msedgewebview2,73,
0,8036,msedgewebview2,124,
0,8056,msedgewebview2,138,
0,6720,svchost.exe,93,
0,6368,msedgewebview2,76,
0,8380,msedgewebview2,178,
0,8736,ctfmon.exe,135,
0,7632,SecurityHealth,80,
0,7420,SecurityHealth,135,
0,8212,vmtoolsd.exe,139,
0,4516,OneDrive.exe,349,
0,9012,ShellExperienc,228,
0,9136,RuntimeBroker.,109,
0,4400,Taskmgr.exe,451,
0,8996,msedgewebview2,338,
0,4596,msedgewebview2,77,
0,5068,msedgewebview2,182,
0,5892,msedgewebview2,130,
0,9200,RuntimeBroker.,95,
0,5244,msedgewebview2,79,
0,5696,msedgewebview2,213,
0,7804,svchost.exe,0,
0,8072,svchost.exe,97,
0,4628,svchost.exe,77,
0,1700,svchost.exe,67,
0,2684,SearchProtocol,108,
0,3976,svchost.exe,99,
0,5284,powershell.exe,241,
0,4344,conhost.exe,75,

