TreeDepth,PID,Process,VadNodeCount,Error
0,4,System,6,
0,108,Registry,62,
0,360,smss.exe,16,
0,476,csrss.exe,150,
0,560,wininit.exe,60,
0,568,csrss.exe,113,
0,656,winlogon.exe,88,
0,704,services.exe,61,
0,724,lsass.exe,164,
0,844,svchost.exe,149,
0,872,fontdrvhost.ex,37,
0,880,fontdrvhost.ex,38,
0,960,svchost.exe,84,
0,1016,svchost.exe,69,
0,556,dwm.exe,256,
0,1064,svchost.exe,85,
0,1196,svchost.exe,81,
0,1212,svchost.exe,70,
0,1204,svchost.exe,51,
0,1316,svchost.exe,91,
0,1368,svchost.exe,51,
0,1396,svchost.exe,69,
0,1488,svchost.exe,91,
0,1524,svchost.exe,53,
0,1532,svchost.exe,103,
0,1540,svchost.exe,89,
0,1548,svchost.exe,66,
0,1672,svchost.exe,112,
0,1692,svchost.exe,68,
0,1752,svchost.exe,68,
0,1760,svchost.exe,64,
0,1804,svchost.exe,82,
0,1844,MemCompression,20,
0,1908,svchost.exe,51,
0,1984,svchost.exe,96,
0,1480,svchost.exe,73,
0,1608,svchost.exe,85,
0,1740,svchost.exe,80,
0,2084,svchost.exe,78,
0,2204,svchost.exe,71,
0,2244,spoolsv.exe,122,
0,2272,svchost.exe,73,
0,2368,svchost.exe,110,
0,2560,svchost.exe,77,
0,2668,svchost.exe,76,
0,2756,svchost.exe,121,
0,2764,svchost.exe,199,
0,2772,svchost.exe,137,
0,2784,svchost.exe,196,
0,2816,svchost.exe,51,
0,2892,svchost.exe,115,
0,2904,vmtoolsd.exe,150,
0,2936,VGAuthService.,83,
0,2944,MsMpEng.exe,1884,
0,2988,vm3dservice.ex,58,
0,1824,svchost.exe,53,
0,2016,MpDefenderCore,118,
0,3164,svchost.exe,59,
0,3220,svchost.exe,86,
0,3264,vm3dservice.ex,72,
0,3272,svchost.exe,100,
0,3752,svchost.exe,68,
0,1516,dllhost.exe,101,
0,3588,msdtc.exe,95,
0,3928,dllhost.exe,125,
0,2888,SearchIndexer.,287,
0,820,WmiPrvSE.exe,174,
0,4956,sihost.exe,132,
0,5040,svchost.exe,123,
0,5080,svchost.exe,171,
0,2860,taskhostw.exe,207,
0,4336,MicrosoftEdgeU,95,
0,4328,svchost.exe,67,
0,4368,userinit.exe,0,
0,4392,ctfmon.exe,107,
0,4436,explorer.exe,498,
0,4508,svchost.exe,85,
0,4576,svchost.exe,76,
0,4772,svchost.exe,73,
0,5144,svchost.exe,128,
0,5216,svchost.exe,71,
0,5268,svchost.exe,81,
0,5380,svchost.exe,111,
0,5724,StartMenuExper,216,
0,5876,RuntimeBroker.,136,
0,5884,svchost.exe,156,
0,6132,SearchApp.exe,700,
0,6264,NisSrv.exe,67,
0,6432,RuntimeBroker.,146,
0,6656,svchost.exe,0,
0,6984,svchost.exe,72,
0,7156,SkypeApp.exe,527,
0,6700,SkypeBackgroun,62,
0,4332,SecurityHealth,70,
0,1240,vmtoolsd.exe,133,
0,6536,OneDrive.exe,342,
0,2412,SecurityHealth,109,
0,1168,msedge.exe,0,
0,7228,elevation_serv,66,
0,7788,RuntimeBroker.,119,
0,8100,svchost.exe,69,
0,1632,Taskmgr.exe,221,
0,1192,ShellExperienc,214,
0,3960,RuntimeBroker.,105,
0,5104,svchost.exe,119,
0,8248,RuntimeBroker.,90,
0,8968,ApplicationFra,141,
0,8992,WinStore.App.e,197,
0,9120,RuntimeBroker.,66,
0,2292,svchost.exe,133,
0,7312,svchost.exe,87,
0,2680,SgrmBroker.exe,53,
0,7452,svchost.exe,100,
0,8184,svchost.exe,180,
0,5896,powershell.exe,0,
0,7712,svchost.exe,0,
0,3792,svchost.exe,92,
0,3540,Microsoft.Phot,182,
0,5864,RuntimeBroker.,109,
0,1384,svchost.exe,77,
0,3800,svchost.exe,71,
0,1788,MusNotifyIcon.,105,
0,8680,OneDrive.Sync.,225,
0,6352,msedge.exe,329,
0,1648,msedge.exe,75,
0,8256,msedge.exe,114,
0,7320,msedge.exe,124,
0,3984,msedge.exe,84,
0,6460,svchost.exe,477,
0,224,svchost.exe,65,
0,6736,SearchProtocol,97,
0,6672,SearchFilterHo,60,
0,2704,MoUsoCoreWorke,117,
0,8420,TrustedInstall,69,
0,7776,TiWorker.exe,439,
0,4284,svchost.exe,65,

