TreeDepth,PID,Process,VadNodeCount,Error
0,4,System,5,
0,124,Registry,86,
0,452,smss.exe,23,
0,636,csrss.exe,163,
0,716,csrss.exe,129,
0,768,winlogon.exe,86,
0,784,wininit.exe,65,
0,868,services.exe,59,
0,888,lsass.exe,156,
0,996,fontdrvhost.ex,48,
0,1004,fontdrvhost.ex,47,
0,516,svchost.exe,164,
0,916,svchost.exe,92,
0,1036,svchost.exe,75,
0,1104,dwm.exe,270,
0,1276,svchost.exe,85,
0,1296,svchost.exe,211,
0,1456,svchost.exe,82,
0,1496,svchost.exe,81,
0,1564,svchost.exe,90,
0,1608,svchost.exe,52,
0,1616,svchost.exe,76,
0,1624,svchost.exe,73,
0,1632,svchost.exe,55,
0,1640,svchost.exe,53,
0,1652,svchost.exe,69,
0,1740,svchost.exe,72,
0,1748,svchost.exe,55,
0,1756,svchost.exe,94,
0,1848,svchost.exe,117,
0,1916,svchost.exe,75,
0,1944,svchost.exe,74,
0,1952,svchost.exe,69,
0,1964,MemCompression,0,
0,2120,svchost.exe,97,
0,2152,svchost.exe,73,
0,2292,svchost.exe,81,
0,2300,svchost.exe,78,
0,2308,svchost.exe,60,
0,2500,svchost.exe,75,
0,2584,svchost.exe,75,
0,2640,svchost.exe,81,
0,2856,svchost.exe,74,
0,2924,spoolsv.exe,130,
0,1716,svchost.exe,106,
0,2636,svchost.exe,59,
0,3152,svchost.exe,77,
0,3272,svchost.exe,108,
0,3280,svchost.exe,144,
0,3288,svchost.exe,190,
0,3296,svchost.exe,53,
0,3344,svchost.exe,109,
0,3356,svchost.exe,122,
0,3472,vm3dservice.ex,71,
0,3512,MsMpEng.exe,1956,
0,3620,MpDefenderCore,126,
0,3784,svchost.exe,90,
0,3792,VGAuthService.,92,
0,3864,vmtoolsd.exe,169,
0,3916,vm3dservice.ex,83,
0,3984,svchost.exe,89,
0,2688,svchost.exe,222,
0,4184,svchost.exe,64,
0,5004,sihost.exe,185,
0,5056,svchost.exe,63,
0,5068,svchost.exe,135,
0,5116,svchost.exe,53,
0,488,svchost.exe,143,
0,3244,taskhostw.exe,209,
0,4296,svchost.exe,86,
0,4524,AggregatorHost,67,
0,4612,svchost.exe,103,
0,4836,dllhost.exe,115,
0,2160,svchost.exe,0,
0,5252,msdtc.exe,109,
0,5304,svchost.exe,588,
0,5332,WmiPrvSE.exe,150,
0,5504,svchost.exe,124,
0,5632,userinit.exe,0,
0,5712,explorer.exe,576,
0,5784,svchost.exe,78,
0,2128,ShellHost.exe,151,
0,5700,WmiPrvSE.exe,151,
0,5976,svchost.exe,81,
0,5620,svchost.exe,66,
0,1240,svchost.exe,87,
0,5296,CrossDeviceRes,172,
0,6444,svchost.exe,121,
0,6608,svchost.exe,104,
0,6688,svchost.exe,76,
0,6352,SearchHost.exe,345,
0,1424,Widgets.exe,272,
0,3540,StartMenuExper,362,
0,3636,NisSrv.exe,72,
0,6212,RuntimeBroker.,169,
0,5208,svchost.exe,119,
0,6984,WidgetService.,133,
0,7516,msedgewebview2,311,
0,7540,ctfmon.exe,134,
0,7880,msedgewebview2,73,
0,1896,svchost.exe,94,
0,2264,msedgewebview2,124,
0,7224,msedgewebview2,137,
0,6532,msedgewebview2,76,
0,3040,msedgewebview2,178,
0,9096,smartscreen.ex,77,
0,9136,SecurityHealth,80,
0,9156,SecurityHealth,139,
0,9212,vmtoolsd.exe,139,
0,4336,svchost.exe,142,
0,8420,svchost.exe,71,
0,7352,svchost.exe,147,
0,8580,svchost.exe,108,
0,4928,svchost.exe,124,
0,8540,svchost.exe,101,
0,1368,SearchIndexer.,144,
0,1288,OneDrive.exe,359,
0,3732,ShellExperienc,225,
0,508,RuntimeBroker.,108,
0,8204,WmiPrvSE.exe,83,
0,7832,MicrosoftEdgeU,108,
0,8048,msedgewebview2,329,
0,7920,msedgewebview2,84,
0,1020,msedgewebview2,176,
0,1364,msedgewebview2,129,
0,3312,RuntimeBroker.,60,
0,8520,msedgewebview2,77,
0,4004,msedgewebview2,206,
0,5956,svchost.exe,0,
0,5636,svchost.exe,56,
0,2460,OneDrive.Sync.,285,
0,4016,svchost.exe,150,
0,10708,setup.exe,63,
0,5924,Taskmgr.exe,394,
0,3096,svchost.exe,67,
0,11124,svchost.exe,94,
0,4880,SearchProtocol,109,
0,8592,go-winpmem_amd,74,
0,6660,conhost.exe,75,
0,9392,MoUsoCoreWorke,114,
0,0,,0,

