TreeDepth,PID,Process,VadNodeCount,Error
0,4,System,6,
0,108,Registry,68,
0,368,smss.exe,16,
0,472,csrss.exe,149,
0,560,wininit.exe,60,
0,568,csrss.exe,100,
0,656,winlogon.exe,91,
0,704,services.exe,62,
0,724,WerFault.exe,0,
0,748,lsass.exe,152,
0,864,svchost.exe,155,
0,888,fontdrvhost.ex,46,
0,896,fontdrvhost.ex,47,
0,992,svchost.exe,89,
0,396,svchost.exe,76,
0,552,svchost.exe,53,
0,1008,dwm.exe,250,
0,1044,svchost.exe,85,
0,1064,svchost.exe,71,
0,1204,svchost.exe,105,
0,1236,svchost.exe,82,
0,1320,svchost.exe,70,
0,1332,svchost.exe,95,
0,1392,svchost.exe,53,
0,1456,svchost.exe,55,
0,1512,svchost.exe,75,
0,1532,svchost.exe,55,
0,1540,svchost.exe,89,
0,1548,svchost.exe,67,
0,1584,svchost.exe,70,
0,1712,MemCompression,0,
0,1724,svchost.exe,69,
0,1808,svchost.exe,60,
0,1832,svchost.exe,90,
0,1868,svchost.exe,69,
0,1884,svchost.exe,91,
0,1892,svchost.exe,69,
0,1292,svchost.exe,83,
0,1824,svchost.exe,98,
0,2112,svchost.exe,74,
0,2124,svchost.exe,61,
0,2132,svchost.exe,81,
0,2220,svchost.exe,78,
0,2284,svchost.exe,72,
0,2400,svchost.exe,74,
0,2436,spoolsv.exe,123,
0,2484,svchost.exe,112,
0,2548,svchost.exe,76,
0,2748,svchost.exe,193,
0,2760,svchost.exe,194,
0,2772,svchost.exe,140,
0,2788,svchost.exe,129,
0,2868,MpDefenderCore,119,
0,2876,svchost.exe,53,
0,2896,svchost.exe,87,
0,2904,VGAuthService.,83,
0,2928,vm3dservice.ex,58,
0,2940,svchost.exe,118,
0,2948,vmtoolsd.exe,148,
0,2972,MsMpEng.exe,1906,
0,3000,svchost.exe,54,
0,3076,svchost.exe,101,
0,3256,svchost.exe,77,
0,3328,vm3dservice.ex,72,
0,3552,svchost.exe,72,
0,3672,svchost.exe,81,
0,3768,dllhost.exe,101,
0,4020,msdtc.exe,95,
0,4088,SearchIndexer.,276,
0,3752,WmiPrvSE.exe,125,
0,4076,svchost.exe,67,
0,4612,svchost.exe,114,
0,4724,dllhost.exe,129,
0,4860,AggregatorHost,45,
0,4900,svchost.exe,92,
0,4600,NisSrv.exe,69,
0,5016,svchost.exe,72,
0,484,sihost.exe,131,
0,588,svchost.exe,135,
0,1080,svchost.exe,173,
0,2180,taskhostw.exe,219,
0,2312,MicrosoftEdgeU,96,
0,3564,userinit.exe,0,
0,5088,svchost.exe,68,
0,4820,explorer.exe,514,
0,4684,ctfmon.exe,108,
0,2576,svchost.exe,127,
0,5148,svchost.exe,81,
0,5404,svchost.exe,108,
0,5704,StartMenuExper,224,
0,5828,RuntimeBroker.,150,
0,5944,svchost.exe,85,
0,6108,SearchApp.exe,733,
0,5288,RuntimeBroker.,169,
0,6776,svchost.exe,95,
0,7104,PhoneExperienc,704,
0,7112,svchost.exe,131,
0,3284,svchost.exe,86,
0,3756,svchost.exe,99,
0,7280,svchost.exe,198,
0,7436,RuntimeBroker.,95,
0,7568,SecurityHealth,71,
0,7608,SecurityHealth,111,
0,7684,vmtoolsd.exe,132,
0,7728,OneDrive.exe,340,
0,7984,svchost.exe,0,
0,8180,ShellExperienc,198,
0,5524,RuntimeBroker.,110,
0,7064,svchost.exe,73,
0,6244,m365copilot_au,74,
0,6344,svchost.exe,80,
0,6652,svchost.exe,55,
0,4676,HxTsr.exe,0,
0,7500,powershell.exe,0,
0,5808,svchost.exe,0,
0,5268,SearchApp.exe,261,
0,4528,msedgewebview2,339,
0,4256,msedgewebview2,78,
0,7756,msedgewebview2,123,
0,4168,msedgewebview2,170,
0,1436,msedgewebview2,85,
0,3976,msedgewebview2,154,
0,1580,svchost.exe,406,
0,3988,svchost.exe,66,
0,4252,svchost.exe,63,
0,7344,TrustedInstall,64,
0,2536,TiWorker.exe,348,
0,3796,SearchProtocol,101,
0,1156,SearchFilterHo,62,
0,2032,go-winpmem_amd,67,
0,2716,conhost.exe,71,

