TreeDepth,PID,Process,VadNodeCount,Error
0,4,System,5,
0,124,Registry,83,
0,456,smss.exe,23,
0,640,csrss.exe,167,
0,720,csrss.exe,130,
0,752,wininit.exe,65,
0,792,winlogon.exe,89,
0,872,services.exe,62,
0,892,lsass.exe,156,
0,556,svchost.exe,172,
0,588,fontdrvhost.ex,48,
0,576,fontdrvhost.ex,47,
0,512,svchost.exe,91,
0,1052,svchost.exe,82,
0,1120,dwm.exe,274,
0,1228,svchost.exe,86,
0,1264,svchost.exe,210,
0,1436,svchost.exe,53,
0,1444,svchost.exe,54,
0,1452,svchost.exe,75,
0,1460,svchost.exe,92,
0,1468,svchost.exe,70,
0,1476,svchost.exe,54,
0,1632,svchost.exe,82,
0,1648,svchost.exe,92,
0,1656,svchost.exe,71,
0,1664,svchost.exe,57,
0,1776,svchost.exe,122,
0,1920,svchost.exe,75,
0,1952,svchost.exe,74,
0,1960,svchost.exe,69,
0,2004,MemCompression,0,
0,1220,svchost.exe,93,
0,2056,svchost.exe,97,
0,2088,svchost.exe,74,
0,2196,svchost.exe,60,
0,2204,svchost.exe,80,
0,2212,svchost.exe,77,
0,2388,svchost.exe,77,
0,2516,svchost.exe,86,
0,2548,svchost.exe,83,
0,2604,spoolsv.exe,130,
0,2668,svchost.exe,83,
0,2848,svchost.exe,116,
0,2856,svchost.exe,73,
0,2996,svchost.exe,77,
0,3120,svchost.exe,201,
0,3128,svchost.exe,107,
0,3136,svchost.exe,142,
0,3144,svchost.exe,58,
0,3148,svchost.exe,53,
0,3184,svchost.exe,119,
0,3192,svchost.exe,116,
0,3356,vmtoolsd.exe,169,
0,3384,vm3dservice.ex,71,
0,3460,MsMpEng.exe,1934,
0,3628,VGAuthService.,93,
0,3716,MpDefenderCore,109,
0,3776,svchost.exe,90,
0,3944,vm3dservice.ex,83,
0,4152,dllhost.exe,115,
0,4672,msdtc.exe,109,
0,4928,svchost.exe,91,
0,4936,svchost.exe,217,
0,5116,svchost.exe,134,
0,4236,svchost.exe,54,
0,3028,svchost.exe,138,
0,4296,taskhostw.exe,193,
0,4292,sihost.exe,181,
0,4636,svchost.exe,65,
0,4708,svchost.exe,104,
0,4816,svchost.exe,74,
0,1548,svchost.exe,84,
0,5184,svchost.exe,126,
0,5408,WmiPrvSE.exe,136,
0,5484,AggregatorHost,67,
0,5588,userinit.exe,0,
0,5644,WmiPrvSE.exe,121,
0,5696,svchost.exe,539,
0,5724,explorer.exe,568,
0,5804,svchost.exe,80,
0,5900,ShellHost.exe,150,
0,5936,svchost.exe,82,
0,6040,CrossDeviceRes,173,
0,788,svchost.exe,78,
0,6200,svchost.exe,66,
0,6264,svchost.exe,85,
0,6784,svchost.exe,125,
0,1152,ctfmon.exe,136,
0,1804,svchost.exe,105,
0,3264,SearchHost.exe,292,
0,7060,StartMenuExper,356,
0,3640,Widgets.exe,254,
0,6704,svchost.exe,115,
0,6804,RuntimeBroker.,178,
0,6244,svchost.exe,0,
0,7452,WidgetService.,130,
0,7744,msedgewebview2,313,
0,7768,Taskmgr.exe,436,
0,8172,msedgewebview2,73,
0,7688,msedgewebview2,123,
0,4948,msedgewebview2,139,
0,5060,msedgewebview2,75,
0,8432,msedgewebview2,179,
0,8500,svchost.exe,94,
0,8840,taskhostw.exe,143,
0,9104,NisSrv.exe,72,
0,8604,SecurityHealth,80,
0,8612,SecurityHealth,135,
0,7540,vmtoolsd.exe,134,
0,8952,OneDrive.exe,350,
0,5032,OneDrive.Sync.,245,
0,5192,SearchIndexer.,155,
0,4756,ShellExperienc,226,
0,2820,RuntimeBroker.,110,
0,1620,svchost.exe,140,
0,9332,svchost.exe,75,
0,9540,svchost.exe,60,
0,9916,MicrosoftEdgeU,110,
0,10232,svchost.exe,73,
0,9252,svchost.exe,105,
0,5372,svchost.exe,124,
0,2792,svchost.exe,101,
0,3568,MoNotification,87,
0,8356,msedgewebview2,314,
0,6580,msedgewebview2,78,
0,9196,msedgewebview2,173,
0,6544,msedgewebview2,129,
0,9432,RuntimeBroker.,60,
0,4408,msedgewebview2,78,
0,9348,msedgewebview2,223,
0,5780,svchost.exe,0,
0,5312,svchost.exe,57,
0,9536,svchost.exe,77,
0,5744,svchost.exe,59,
0,2560,svchost.exe,80,
0,1708,svchost.exe,75,
0,2644,svchost.exe,59,
0,852,svchost.exe,116,
0,3448,svchost.exe,67,
0,4104,SearchProtocol,110,
0,7612,go-winpmem_amd,74,
0,8304,conhost.exe,75,
0,9408,backgroundTask,108,

